participant_id;age;int_partner_join;auc;video_quality_mean;video_quality_sd;head_rotation_mean;pitch_mean;yaw_mean;n;int_partner_mother;int_partner_father
22;1;2;0,718674796747968;0,579270480371517;0,0490210894602653;9,34219122043839;9,50978696292012;9,17459547795666;1615;0;0
23;0;0;0,883774397535865;0,607340424917492;0,0306053698604553;9,61500614285479;13,46411509404290;5,76589719166667;1212;0;1
23;0;1;0,940004520795660;0,612370383171706;0,0247797817265821;8,90158933154991;14,48662294626355;3,31655571683628;1753;1;0
23;0;2;0,788544524436978;0,601205152735230;0,0207672084569260;7,68930124952216;11,16013647447265;4,21846602457166;1828;0;0
23;1;0;0,904999456074098;0,620788554239878;0,0429111831603668;6,96891675568220;7,40229507976318;6,53553843160122;1309;0;1
24;0;0;0,869835392740589;0,656731221403092;0,0559676388606811;12,49031626653983;13,51584017479192;11,46479235828775;1682;0;1
24;0;1;0,753274569919945;0,627608297729790;0,0247723978809850;7,62700183707752;9,64987847108693;5,60412520306811;1806;1;0
24;0;2;0,963379372453650;0,628583087458380;0,0283664914716725;8,08389109696726;9,70576105554939;6,46202113838513;1802;0;0
24;1;0;0,841104748548946;0,535465382164634;0,0275316883700763;13,66203975099848;21,26705052271342;6,05702897928354;656;0;1
24;1;1;0,463533341023824;0,535548958528428;0,0212016170631042;11,92227498133988;16,46331546446488;7,38123449821488;1196;1;0
24;1;2;0,723900637797919;0,545730743964232;0,0292790381542769;13,88287700443368;14,61970946445604;13,14604454441133;671;0;0
25;0;0;0,753260980505563;0,596260013340684;0,0505108612493239;6,19641949154961;5,69997183578942;6,69286714730981;1814;0;1
25;0;1;0,915832283304706;0,649563913289401;0,0299767765396628;7,48209471546595;10,61902157988907;4,34516785104283;1821;1;0
25;0;2;0,910282618152496;0,607221482461185;0,0467321707700263;11,68171584424382;9,92878839381829;13,43464329466935;1739;0;0
25;1;0;0,933534547247074;0,678075700362319;0,0451480358157933;6,36079352376993;5,62330950737681;7,09827754016304;1104;0;1
25;1;1;0,815888746106767;0,643529000630694;0,0521722764880437;7,54847698685950;6,12162475305326;8,97532922066573;1427;1;0
26;1;1;0,867178474811728;0,615051246387833;0,0640787258344529;8,75646871464924;7,49635432922053;10,01658310007795;526;1;0
26;1;2;0,697537597537598;0,592138499432279;0,0603905418218105;7,85425644836983;8,62576209807786;7,08275079866180;1233;0;0
27;0;0;0,925728170409232;0,685944353187919;0,0305418125114560;4,45056803284983;3,06949208053188;5,83164398516779;1788;0;1
27;0;1;0,814013823574880;0,671136764549972;0,0217580373058013;6,89128815847874;7,90494015969078;5,87763615726670;1811;1;0
27;0;2;0,895963837596560;0,687559977922784;0,0310951676141314;4,81066534225530;6,74172066889614;2,87961001561446;1839;0;0
27;1;1;0,941698081291383;0,697854500658256;0,0401597678248584;6,04619591460176;7,19362795065277;4,89876387855074;1823;1;0
27;1;2;0,875887742184650;0,715209531192130;0,0355418123444738;3,41745585445920;3,79407805741551;3,04083365150289;1728;0;0
28;0;0;0,883149737415140;0,619050344342291;0,0411771490727169;11,56019703395827;15,67422982489392;7,44616424302263;1414;0;1
28;0;1;0,551960174237710;0,631617703069926;0,0362530122337561;6,62772815576663;9,34897333027800;3,90648298125526;1759;1;0
28;0;2;0,972490966313090;0,637147503872832;0,0392803443205800;10,74233452994740;13,69322829138728;7,79144076850751;1730;0;0
28;1;1;0,966751172888073;0,618639217610497;0,0642454360196683;9,29246849293577;8,56207609950276;10,02286088636878;1448;1;0
28;1;2;0,910204566502296;0,669947043871400;0,0564284744162491;9,28884959918252;9,97665755480174;8,60104164356330;1493;0;0
29;1;0;0,750725647277371;0,563215083155300;0,0508521184626478;13,49817584257518;13,71634450836648;13,28000717678390;1217;0;1
29;1;1;0,723587167484873;0,548879960642093;0,0335396964656926;11,44149356165279;13,71081572425684;9,17217139904875;841;1;0
29;1;2;0,933149374540103;0,531526807585335;0,0298999120433141;11,57473486430721;15,11696912136536;8,03250060724905;791;0;0
30;0;0;0,807764408585279;0,630009571498638;0,0244451321345359;7,25759781691771;8,87661303106267;5,63858260277275;1835;0;1
30;0;1;0,722130677220498;0,609386727792483;0,0385996728849323;4,87936417503706;6,12084866943886;3,63787968063526;1889;1;0
30;0;2;0,809477969214049;0,615639775501114;0,0300247502399411;4,80242933377422;6,25530294500891;3,34955572253953;1796;0;0
30;1;0;0,897266895803849;0,597266629763961;0,0407156199208458;7,49287324097496;10,17465318820553;4,81109329374439;1737;0;1
30;1;1;0,974072485040081;0,605805550105708;0,0520251281168231;7,93660805305497;5,52151865937738;10,35169744673256;946;1;0
30;1;2;0,979045445902263;0,576220629920814;0,0215343486166833;6,39303549034502;6,59549813982466;6,19057284086538;1768;0;0
31;0;0;0,765770137750554;0,666988127850163;0,0226566826891596;4,85793971849050;5,71173867759718;4,00414075938382;1842;0;1
